"accession","Plasmid","phylogroup.x","res_sus.x","clustersize.x","lastresistantparent.x","sample.x","Drug","phylogroup.y","res_sus.y","clustersize.y","lastresistantparent.y","sample.y"
"ERR435191","FIB","B2","res",120,1020,878,"AmoxiClav","B2","res",2,1246,572
"ERR435191","FIB","B2","res",120,1020,878,"Gentamicin","B2","res",1,572,572
"ERR435191","FIB","B2","res",120,1020,878,"AmoxiClav","B2","res",61,1160,572
"ERR435191","FIB","B2","res",120,1020,878,"Cefuroxime","B2","res",1,572,572
"ERR435191","FIB","B2","res",120,1020,878,"Ceftazidime","B2","res",1,572,572
"ERR435191","FIA","B2","res",152,1772,878,"Ciprofloxacin","B2","res",90,1164,572
"ERR435191","FIA","B2","res",152,1772,878,"AmoxiClav","B2","res",2,1246,572
"ERR435191","FIA","B2","res",152,1772,878,"Gentamicin","B2","res",1,572,572
"ERR435191","FIA","B2","res",152,1772,878,"AmoxiClav","B2","res",61,1160,572
"ERR435191","FIA","B2","res",152,1772,878,"Cefuroxime","B2","res",1,572,572
"ERR435191","FIA","B2","res",152,1772,878,"Ceftazidime","B2","res",1,572,572
"ERR435197","FIC","B2","sus",1,780,781,"Ceftazidime","B2","sus",1,510,509
"ERR435197","FIC","B2","sus",1,780,781,"Cefuroxime","B2","res",51,1165,509
"ERR435197","FIC","B2","sus",1,780,781,"AmoxiClav","B2","res",61,1160,509
"ERR435197","FIC","B2","sus",1,780,781,"Ciprofloxacin","B2","res",90,1164,509
"ERR435197","FIB","B2","sus",1,780,781,"Ceftazidime","B2","sus",1,510,509
"ERR435197","FIB","B2","sus",1,780,781,"Cefuroxime","B2","res",51,1165,509
"ERR435197","FIB","B2","sus",1,780,781,"AmoxiClav","B2","res",61,1160,509
"ERR435197","FIB","B2","sus",1,780,781,"Ciprofloxacin","B2","res",90,1164,509
"ERR435197","FIA","B2","res",152,1772,781,"Ceftazidime","B2","sus",1,510,509
"ERR435197","FIA","B2","res",152,1772,781,"Cefuroxime","B2","res",51,1165,509
"ERR435197","FIA","B2","res",152,1772,781,"AmoxiClav","B2","res",61,1160,509
"ERR435197","FIA","B2","res",152,1772,781,"Ciprofloxacin","B2","res",90,1164,509
"ERR435199","FIA","D","res",1,114,114,"Ciprofloxacin","D","res",2,254,74
"ERR435199","FIB","D","res",177,293,114,"Ciprofloxacin","D","res",2,254,74
"ERR435199","FIC","D","sus",1,116,114,"Ciprofloxacin","D","res",2,254,74
"ERR435206","FIB","B2","res",41,1361,333,"Ciprofloxacin","B2","sus",1,663,232
"ERR435206","FIC","B2","res",38,1362,333,"Ciprofloxacin","B2","sus",1,663,232
"ERR435206","FIB","B2","res",120,1020,333,"Ciprofloxacin","B2","sus",1,663,232
"ERR435207","FIB","B2","res",120,1020,914,"Gentamicin","B2","sus",1,601,595
"ERR435207","FIB","B2","res",120,1020,914,"AmoxiClav","B2","res",61,1160,595
"ERR435207","FIB","B2","res",120,1020,914,"PipTaz","B2","res",1,595,595
"ERR435208","FIC","B2","res",9,1566,540,"Cefuroxime","B2","sus",1,363,361
"ERR435208","FIC","B2","res",9,1566,540,"AmoxiClav","B2","sus",1,362,361
"ERR435208","FIC","B2","res",9,1566,540,"AmoxiClav","B2","sus",1,363,361
"ERR435208","FIB","B2","res",10,1564,540,"Cefuroxime","B2","sus",1,363,361
"ERR435208","FIB","B2","res",10,1564,540,"AmoxiClav","B2","sus",1,362,361
"ERR435208","FIB","B2","res",10,1564,540,"AmoxiClav","B2","sus",1,363,361
"ERR435208","FIB","B2","res",7,1501,540,"Cefuroxime","B2","sus",1,363,361
"ERR435208","FIB","B2","res",7,1501,540,"AmoxiClav","B2","sus",1,362,361
"ERR435208","FIB","B2","res",7,1501,540,"AmoxiClav","B2","sus",1,363,361
"ERR435208","FIB","B2","res",120,1020,540,"Cefuroxime","B2","sus",1,363,361
"ERR435208","FIB","B2","res",120,1020,540,"AmoxiClav","B2","sus",1,362,361
"ERR435208","FIB","B2","res",120,1020,540,"AmoxiClav","B2","sus",1,363,361
"ERR435209","FIB","B2","sus",1,717,718,"AmoxiClav","B2","res",1,474,474
"ERR435209","FIC","B2","sus",1,720,718,"AmoxiClav","B2","res",1,474,474
"ERR435211","FIC","A","sus",1,122,123,"Cefuroxime","A","res",1,123,123
"ERR435211","FIB","A","res",32,132,123,"Cefuroxime","A","res",1,123,123
"ERR435211","FIA","A","sus",1,122,123,"Cefuroxime","A","res",1,123,123
"ERR435212","FIB","B2","res",41,1361,368,"Cefuroxime","B2","res",1,258,258
"ERR435212","FIB","B2","res",41,1361,368,"PipTaz","B2","res",1,258,258
"ERR435212","FIB","B2","res",41,1361,368,"AmoxiClav","B2","res",1,258,258
"ERR435212","FIC","B2","sus",2,1405,368,"Cefuroxime","B2","res",1,258,258
"ERR435212","FIC","B2","sus",2,1405,368,"PipTaz","B2","res",1,258,258
"ERR435212","FIC","B2","sus",2,1405,368,"AmoxiClav","B2","res",1,258,258
"ERR435212","FIB","B2","res",120,1020,368,"Cefuroxime","B2","res",1,258,258
"ERR435212","FIB","B2","res",120,1020,368,"PipTaz","B2","res",1,258,258
"ERR435212","FIB","B2","res",120,1020,368,"AmoxiClav","B2","res",1,258,258
"ERR435214","FIB","B2","res",15,1260,265,"AmoxiClav","B2","sus",8,837,187
"ERR435214","FIB","B2","res",120,1020,265,"AmoxiClav","B2","sus",8,837,187
"ERR435216","FIB","B2","res",120,1020,476,"Ceftazidime","B2","res",1,321,321
"ERR435216","FIB","B2","res",120,1020,476,"Cefuroxime","B2","res",1,321,321
"ERR435216","FIB","B2","res",120,1020,476,"AmoxiClav","B2","res",1,321,321
"ERR435216","FIB","B2","res",7,1501,476,"Ceftazidime","B2","res",1,321,321
"ERR435216","FIB","B2","res",7,1501,476,"Cefuroxime","B2","res",1,321,321
"ERR435216","FIB","B2","res",7,1501,476,"AmoxiClav","B2","res",1,321,321
"ERR435216","FIA","B2","res",4,1505,476,"Ceftazidime","B2","res",1,321,321
"ERR435216","FIA","B2","res",4,1505,476,"Cefuroxime","B2","res",1,321,321
"ERR435216","FIA","B2","res",4,1505,476,"AmoxiClav","B2","res",1,321,321
"ERR435218","FIB","D","res",177,293,36,"AmoxiClav","D","sus",1,27,25
"ERR435218","FIB","D","res",177,293,36,"AmoxiClav","D","sus",1,24,25
"ERR435222","FIB","B2","res",120,1020,483,"AmoxiClav","B2","sus",1,326,327
"ERR435222","FIA","B2","res",2,1520,483,"AmoxiClav","B2","sus",1,326,327
"ERR435222","FIB","B2","res",7,1501,483,"AmoxiClav","B2","sus",1,326,327
"ERR435222","FIB","B2","res",2,1520,483,"AmoxiClav","B2","sus",1,326,327
"ERR435223","FIC","B2","res",9,1566,535,"AmoxiClav","B2","sus",1,363,359
"ERR435223","FIC","B2","res",9,1566,535,"AmoxiClav","B2","sus",1,362,359
"ERR435223","FIC","B2","res",9,1566,535,"Cefuroxime","B2","sus",1,363,359
"ERR435223","FIB","B2","res",10,1564,535,"AmoxiClav","B2","sus",1,363,359
"ERR435223","FIB","B2","res",10,1564,535,"AmoxiClav","B2","sus",1,362,359
"ERR435223","FIB","B2","res",10,1564,535,"Cefuroxime","B2","sus",1,363,359
"ERR435223","FIB","B2","res",7,1501,535,"AmoxiClav","B2","sus",1,363,359
"ERR435223","FIB","B2","res",7,1501,535,"AmoxiClav","B2","sus",1,362,359
"ERR435223","FIB","B2","res",7,1501,535,"Cefuroxime","B2","sus",1,363,359
"ERR435223","FIB","B2","res",120,1020,535,"AmoxiClav","B2","sus",1,363,359
"ERR435223","FIB","B2","res",120,1020,535,"AmoxiClav","B2","sus",1,362,359
"ERR435223","FIB","B2","res",120,1020,535,"Cefuroxime","B2","sus",1,363,359
"ERR435228","FIB","B2","res",120,1020,788,"Ciprofloxacin","B2","res",90,1164,513
"ERR435228","FIB","B2","res",120,1020,788,"Ceftazidime","B2","sus",22,1167,513
"ERR435228","FIB","B2","res",120,1020,788,"AmoxiClav","B2","sus",1,514,513
"ERR435228","FIB","B2","res",120,1020,788,"Cefuroxime","B2","sus",1,514,513
"ERR435228","FIB","B2","res",5,1828,788,"Ciprofloxacin","B2","res",90,1164,513
"ERR435228","FIB","B2","res",5,1828,788,"Ceftazidime","B2","sus",22,1167,513
"ERR435228","FIB","B2","res",5,1828,788,"AmoxiClav","B2","sus",1,514,513
"ERR435228","FIB","B2","res",5,1828,788,"Cefuroxime","B2","sus",1,514,513
"ERR435228","FIC","B2","res",4,1828,788,"Ciprofloxacin","B2","res",90,1164,513
"ERR435228","FIC","B2","res",4,1828,788,"Ceftazidime","B2","sus",22,1167,513
"ERR435228","FIC","B2","res",4,1828,788,"AmoxiClav","B2","sus",1,514,513
"ERR435228","FIC","B2","res",4,1828,788,"Cefuroxime","B2","sus",1,514,513
"ERR435231","FIB","A","res",39,149,33,"Gentamicin","A","res",5,176,33
"ERR435231","FIB","A","res",39,149,33,"Cefuroxime","A","res",3,178,33
"ERR435231","FIB","A","res",39,149,33,"AmoxiClav","A","res",5,178,33
"ERR435231","FIB","A","res",39,149,33,"Ciprofloxacin","A","res",6,176,33
"ERR435231","FIB","A","res",39,149,33,"Ceftazidime","A","res",3,178,33
"ERR435231","FIB","A","res",32,132,33,"Gentamicin","A","res",5,176,33
"ERR435231","FIB","A","res",32,132,33,"Cefuroxime","A","res",3,178,33
"ERR435231","FIB","A","res",32,132,33,"AmoxiClav","A","res",5,178,33
"ERR435231","FIB","A","res",32,132,33,"Ciprofloxacin","A","res",6,176,33
"ERR435231","FIB","A","res",32,132,33,"Ceftazidime","A","res",3,178,33
"ERR435231","FIA","A","res",6,178,33,"Gentamicin","A","res",5,176,33
"ERR435231","FIA","A","res",6,178,33,"Cefuroxime","A","res",3,178,33
"ERR435231","FIA","A","res",6,178,33,"AmoxiClav","A","res",5,178,33
"ERR435231","FIA","A","res",6,178,33,"Ciprofloxacin","A","res",6,176,33
"ERR435231","FIA","A","res",6,178,33,"Ceftazidime","A","res",3,178,33
"ERR435231","FIC","A","res",13,176,33,"Gentamicin","A","res",5,176,33
"ERR435231","FIC","A","res",13,176,33,"Cefuroxime","A","res",3,178,33
"ERR435231","FIC","A","res",13,176,33,"AmoxiClav","A","res",5,178,33
"ERR435231","FIC","A","res",13,176,33,"Ciprofloxacin","A","res",6,176,33
"ERR435231","FIC","A","res",13,176,33,"Ceftazidime","A","res",3,178,33
"ERR435236","FIC","B2","sus",3,1590,563,"Cefuroxime","B2","sus",1,378,376
"ERR435236","FIC","B2","sus",3,1590,563,"PipTaz","B2","sus",1,380,376
"ERR435236","FIC","B2","sus",1,566,563,"Cefuroxime","B2","sus",1,378,376
"ERR435236","FIC","B2","sus",1,566,563,"PipTaz","B2","sus",1,380,376
"ERR435237","FIC","A","res",7,250,117,"Ceftazidime","A","res",4,248,117
"ERR435237","FIC","A","res",7,250,117,"AmoxiClav","A","res",6,250,117
"ERR435237","FIC","A","res",7,250,117,"Gentamicin","A","res",5,248,117
"ERR435237","FIC","A","res",7,250,117,"Ciprofloxacin","A","res",7,248,117
"ERR435237","FIC","A","res",7,250,117,"Cefuroxime","A","res",4,248,117
"ERR435237","FIB","A","res",32,132,117,"Ceftazidime","A","res",4,248,117
"ERR435237","FIB","A","res",32,132,117,"AmoxiClav","A","res",6,250,117
"ERR435237","FIB","A","res",32,132,117,"Gentamicin","A","res",5,248,117
"ERR435237","FIB","A","res",32,132,117,"Ciprofloxacin","A","res",7,248,117
"ERR435237","FIB","A","res",32,132,117,"Cefuroxime","A","res",4,248,117
"ERR435237","FIA","A","res",5,250,117,"Ceftazidime","A","res",4,248,117
"ERR435237","FIA","A","res",5,250,117,"AmoxiClav","A","res",6,250,117
"ERR435237","FIA","A","res",5,250,117,"Gentamicin","A","res",5,248,117
"ERR435237","FIA","A","res",5,250,117,"Ciprofloxacin","A","res",7,248,117
"ERR435237","FIA","A","res",5,250,117,"Cefuroxime","A","res",4,248,117
"ERR435238","FIB","D","res",177,293,254,"Cefuroxime","D","sus",1,162,160
"ERR435238","FIB","D","res",177,293,254,"Cefuroxime","D","sus",1,174,160
"ERR435244","FIB","D","res",177,293,217,"Cefuroxime","D","sus",1,140,138
"ERR435244","FIB","D","res",177,293,217,"AmoxiClav","D","res",8,328,138
"ERR435245","FIB","B2","sus",1,572,570,"AmoxiClav","B2","res",1,380,380
"ERR435245","FIB","B2","sus",1,572,570,"PipTaz","B2","res",1,380,380
"ERR435245","FIC","B2","sus",1,572,570,"AmoxiClav","B2","res",1,380,380
"ERR435245","FIC","B2","sus",1,572,570,"PipTaz","B2","res",1,380,380
"ERR435245","FIA","B2","sus",3,1596,570,"AmoxiClav","B2","res",1,380,380
"ERR435245","FIA","B2","sus",3,1596,570,"PipTaz","B2","res",1,380,380
"ERR435246","FIA","A","sus",1,85,89,"Ceftazidime","A","sus",4,248,89
"ERR435246","FIB","A","res",32,132,89,"Ceftazidime","A","sus",4,248,89
"ERR435250","FIB","B2","res",120,1020,58,"Cefuroxime","B2","sus",1,42,43
"ERR435250","FIB","B2","res",171,1030,58,"Cefuroxime","B2","sus",1,42,43
"ERR435254","FIB","B1","sus",24,88,46,"Ciprofloxacin","B1","sus",1,27,28
"ERR435254","FIB","B1","sus",24,88,46,"AmoxiClav","B1","sus",1,27,28
"ERR435254","FIB","B1","sus",24,88,46,"Gentamicin","B1","sus",1,27,28
"ERR435254","FIA","B1","sus",1,45,46,"Ciprofloxacin","B1","sus",1,27,28
"ERR435254","FIA","B1","sus",1,45,46,"AmoxiClav","B1","sus",1,27,28
"ERR435254","FIA","B1","sus",1,45,46,"Gentamicin","B1","sus",1,27,28
"ERR435254","FIB","B1","sus",1,45,46,"Ciprofloxacin","B1","sus",1,27,28
"ERR435254","FIB","B1","sus",1,45,46,"AmoxiClav","B1","sus",1,27,28
"ERR435254","FIB","B1","sus",1,45,46,"Gentamicin","B1","sus",1,27,28
"ERR435256","FIB","A","res",32,132,38,"Cefuroxime","A","sus",2,188,38
"ERR435256","FIB","A","res",32,132,38,"AmoxiClav","A","sus",1,41,38
"ERR435256","FIB","A","res",32,132,38,"AmoxiClav","A","sus",2,190,38
"ERR435256","FIB","A","res",39,149,38,"Cefuroxime","A","sus",2,188,38
"ERR435256","FIB","A","res",39,149,38,"AmoxiClav","A","sus",1,41,38
"ERR435256","FIB","A","res",39,149,38,"AmoxiClav","A","sus",2,190,38
"ERR435256","FIC","A","res",13,176,38,"Cefuroxime","A","sus",2,188,38
"ERR435256","FIC","A","res",13,176,38,"AmoxiClav","A","sus",1,41,38
"ERR435256","FIC","A","res",13,176,38,"AmoxiClav","A","sus",2,190,38
"ERR435263","FIB","A","res",39,149,31,"Gentamicin","A","res",5,176,31
"ERR435263","FIB","A","res",39,149,31,"Cefuroxime","A","res",3,178,31
"ERR435263","FIB","A","res",39,149,31,"Ceftazidime","A","res",3,178,31
"ERR435263","FIB","A","res",39,149,31,"Ciprofloxacin","A","res",6,176,31
"ERR435263","FIB","A","res",39,149,31,"AmoxiClav","A","res",5,178,31
"ERR435263","FIB","A","res",32,132,31,"Gentamicin","A","res",5,176,31
"ERR435263","FIB","A","res",32,132,31,"Cefuroxime","A","res",3,178,31
"ERR435263","FIB","A","res",32,132,31,"Ceftazidime","A","res",3,178,31
"ERR435263","FIB","A","res",32,132,31,"Ciprofloxacin","A","res",6,176,31
"ERR435263","FIB","A","res",32,132,31,"AmoxiClav","A","res",5,178,31
"ERR435263","FIA","A","res",6,178,31,"Gentamicin","A","res",5,176,31
"ERR435263","FIA","A","res",6,178,31,"Cefuroxime","A","res",3,178,31
"ERR435263","FIA","A","res",6,178,31,"Ceftazidime","A","res",3,178,31
"ERR435263","FIA","A","res",6,178,31,"Ciprofloxacin","A","res",6,176,31
"ERR435263","FIA","A","res",6,178,31,"AmoxiClav","A","res",5,178,31
"ERR435263","FIC","A","res",13,176,31,"Gentamicin","A","res",5,176,31
"ERR435263","FIC","A","res",13,176,31,"Cefuroxime","A","res",3,178,31
"ERR435263","FIC","A","res",13,176,31,"Ceftazidime","A","res",3,178,31
"ERR435263","FIC","A","res",13,176,31,"Ciprofloxacin","A","res",6,176,31
"ERR435263","FIC","A","res",13,176,31,"AmoxiClav","A","res",5,178,31
"ERR435271","FIB","D","res",177,293,145,"Ciprofloxacin","D","res",3,283,92
"ERR435271","FIA","D","res",4,447,145,"Ciprofloxacin","D","res",3,283,92
"ERR435272","FIC","B2","sus",1,938,937,"AmoxiClav","B2","res",1,610,610
"ERR435272","FIC","B2","sus",1,938,937,"AmoxiClav","B2","res",61,1160,610
"ERR435272","FIB","B2","res",120,1020,937,"AmoxiClav","B2","res",1,610,610
"ERR435272","FIB","B2","res",120,1020,937,"AmoxiClav","B2","res",61,1160,610
"ERR435273","FIB","A","sus",39,149,26,"AmoxiClav","A","sus",1,27,26
"ERR435273","FIB","A","sus",39,149,26,"Ciprofloxacin","A","sus",1,27,26
"ERR435273","FIA","A","sus",1,46,26,"AmoxiClav","A","sus",1,27,26
"ERR435273","FIA","A","sus",1,46,26,"Ciprofloxacin","A","sus",1,27,26
"ERR435273","FIB","A","sus",1,2,26,"AmoxiClav","A","sus",1,27,26
"ERR435273","FIB","A","sus",1,2,26,"Ciprofloxacin","A","sus",1,27,26
"ERR435275","FIA","B2","res",152,1772,907,"AmoxiClav","B2","res",61,1160,589
"ERR435275","FIB","B2","res",120,1020,907,"AmoxiClav","B2","res",61,1160,589
"ERR435279","FIB","B2","res",120,1020,158,"AmoxiClav","B2","sus",3,806,118
"ERR435279","FIB","B2","res",120,1020,158,"AmoxiClav","B2","sus",4,802,118
"ERR435279","FIB","B2","res",171,1030,158,"AmoxiClav","B2","sus",3,806,118
"ERR435279","FIB","B2","res",171,1030,158,"AmoxiClav","B2","sus",4,802,118
"ERR435285","FIB","B2","res",120,1020,943,"AmoxiClav","B2","sus",1,611,614
"ERR435287","FIA","D","res",32,473,186,"PipTaz","D","sus",1,118,117
"ERR435287","FIA","D","res",32,473,186,"AmoxiClav","D","res",9,303,117
"ERR435287","FIA","D","res",32,473,186,"Ciprofloxacin","D","res",18,298,117
"ERR435290","FIB","D","res",177,293,134,"AmoxiClav","D","sus",5,271,85
"ERR435292","FIA","B2","res",7,1241,205,"AmoxiClav","B2","res",5,829,148
"ERR435292","FIA","B2","res",7,1241,205,"PipTaz","B2","res",1,148,148
"ERR435292","FIB","B2","res",7,1241,205,"AmoxiClav","B2","res",5,829,148
"ERR435292","FIB","B2","res",7,1241,205,"PipTaz","B2","res",1,148,148
"ERR435292","FIB","B2","res",120,1020,205,"AmoxiClav","B2","res",5,829,148
"ERR435292","FIB","B2","res",120,1020,205,"PipTaz","B2","res",1,148,148
"ERR435293","FIB","A","sus",1,51,53,"AmoxiClav","A","sus",1,51,53
"ERR435293","FIB","A","sus",1,51,53,"Ciprofloxacin","A","sus",1,51,53
"ERR435293","FIB","A","sus",1,51,53,"Gentamicin","A","sus",1,51,53
"ERR435293","FIB","A","sus",3,199,53,"AmoxiClav","A","sus",1,51,53
"ERR435293","FIB","A","sus",3,199,53,"Ciprofloxacin","A","sus",1,51,53
"ERR435293","FIB","A","sus",3,199,53,"Gentamicin","A","sus",1,51,53
"ERR435298","FIB","B2","res",120,1020,964,"AmoxiClav","B2","res",1,628,628
"ERR435298","FIB","B2","res",120,1020,964,"Gentamicin","B2","res",1,628,628
"ERR435298","FIA","B2","res",2,1987,964,"AmoxiClav","B2","res",1,628,628
"ERR435298","FIA","B2","res",2,1987,964,"Gentamicin","B2","res",1,628,628
"ERR435299","FIA","B2","sus",2,1537,500,"AmoxiClav","B2","res",1,336,336
"ERR435299","FIB","B2","res",7,1501,500,"AmoxiClav","B2","res",1,336,336
"ERR435299","FIB","B2","res",120,1020,500,"AmoxiClav","B2","res",1,336,336
"ERR435306","FIB","A","res",32,132,43,"PipTaz","A","sus",3,250,43
"ERR435306","FIC","A","res",13,176,43,"PipTaz","A","sus",3,250,43
"ERR435306","FIB","A","res",39,149,43,"PipTaz","A","sus",3,250,43
"ERR435311","FIC","B2","sus",1,546,526,"Cefuroxime","B2","sus",1,356,352
"ERR435312","FIB","D","res",177,293,276,"Gentamicin","D","res",1,174,174
"ERR435312","FIB","D","res",177,293,276,"Cefuroxime","D","res",1,174,174
"ERR435312","FIB","D","res",177,293,276,"Ciprofloxacin","D","res",1,174,174
"ERR435312","FIA","D","res",3,570,276,"Gentamicin","D","res",1,174,174
"ERR435312","FIA","D","res",3,570,276,"Cefuroxime","D","res",1,174,174
"ERR435312","FIA","D","res",3,570,276,"Ciprofloxacin","D","res",1,174,174
"ERR435316","FIA","A","sus",2,170,16,"PipTaz","A","sus",1,121,16
"ERR435316","FIA","A","sus",2,170,16,"AmoxiClav","A","sus",1,2,16
"ERR435316","FIA","A","sus",2,170,16,"AmoxiClav","A","sus",3,168,16
"ERR435316","FIA","A","sus",2,170,16,"Ciprofloxacin","A","sus",1,18,16
"ERR435316","FIA","A","sus",2,170,16,"Cefuroxime","A","sus",1,18,16
"ERR435316","FIC","A","sus",13,176,16,"PipTaz","A","sus",1,121,16
"ERR435316","FIC","A","sus",13,176,16,"AmoxiClav","A","sus",1,2,16
"ERR435316","FIC","A","sus",13,176,16,"AmoxiClav","A","sus",3,168,16
"ERR435316","FIC","A","sus",13,176,16,"Ciprofloxacin","A","sus",1,18,16
"ERR435316","FIC","A","sus",13,176,16,"Cefuroxime","A","sus",1,18,16
"ERR435316","FIB","A","res",39,149,16,"PipTaz","A","sus",1,121,16
"ERR435316","FIB","A","res",39,149,16,"AmoxiClav","A","sus",1,2,16
"ERR435316","FIB","A","res",39,149,16,"AmoxiClav","A","sus",3,168,16
"ERR435316","FIB","A","res",39,149,16,"Ciprofloxacin","A","sus",1,18,16
"ERR435316","FIB","A","res",39,149,16,"Cefuroxime","A","sus",1,18,16
"ERR435316","FIB","A","res",32,132,16,"PipTaz","A","sus",1,121,16
"ERR435316","FIB","A","res",32,132,16,"AmoxiClav","A","sus",1,2,16
"ERR435316","FIB","A","res",32,132,16,"AmoxiClav","A","sus",3,168,16
"ERR435316","FIB","A","res",32,132,16,"Ciprofloxacin","A","sus",1,18,16
"ERR435316","FIB","A","res",32,132,16,"Cefuroxime","A","sus",1,18,16
"ERR435320","FIB","B2","res",120,1020,146,"Cefuroxime","B2","sus",1,108,107
"ERR435320","FIB","B2","res",120,1020,146,"AmoxiClav","B2","sus",1,108,107
"ERR435320","FIC","B2","res",4,1177,146,"Cefuroxime","B2","sus",1,108,107
"ERR435320","FIC","B2","res",4,1177,146,"AmoxiClav","B2","sus",1,108,107
"ERR435320","FIB","B2","res",171,1030,146,"Cefuroxime","B2","sus",1,108,107
"ERR435320","FIB","B2","res",171,1030,146,"AmoxiClav","B2","sus",1,108,107
"ERR435324","FIB","B2","res",6,1755,737,"AmoxiClav","B2","res",1,486,486
"ERR435324","FIB","B2","res",6,1755,737,"Cefuroxime","B2","sus",1,487,486
"ERR435324","FIB","B2","res",120,1020,737,"AmoxiClav","B2","res",1,486,486
"ERR435324","FIB","B2","res",120,1020,737,"Cefuroxime","B2","sus",1,487,486
"ERR435327","FIB","B2","res",120,1020,71,"AmoxiClav","B2","res",1,52,52
"ERR435327","FIB","B2","res",171,1030,71,"AmoxiClav","B2","res",1,52,52
"ERR435331","FIB","B2","res",120,1020,40,"PipTaz","B2","sus",1,29,31
"ERR435331","FIB","B2","res",120,1020,40,"AmoxiClav","B2","sus",1,29,31
"ERR435331","FIB","B2","res",171,1030,40,"PipTaz","B2","sus",1,29,31
"ERR435331","FIB","B2","res",171,1030,40,"AmoxiClav","B2","sus",1,29,31
"ERR435339","FIC","A","sus",1,77,75,"Gentamicin","A","sus",1,77,75
"ERR435339","FIC","A","sus",1,77,75,"Ciprofloxacin","A","sus",1,78,75
"ERR435339","FIC","A","sus",1,78,75,"Gentamicin","A","sus",1,77,75
"ERR435339","FIC","A","sus",1,78,75,"Ciprofloxacin","A","sus",1,78,75
"ERR435339","FIB","A","res",32,132,75,"Gentamicin","A","sus",1,77,75
"ERR435339","FIB","A","res",32,132,75,"Ciprofloxacin","A","sus",1,78,75
"ERR435339","FIB","A","res",4,215,75,"Gentamicin","A","sus",1,77,75
"ERR435339","FIB","A","res",4,215,75,"Ciprofloxacin","A","sus",1,78,75
"ERR435349","FIC","A","sus",1,104,105,"AmoxiClav","A","sus",6,250,105
"ERR435349","FIB","A","res",32,132,105,"AmoxiClav","A","sus",6,250,105
"ERR435349","FIC","A","sus",7,250,105,"AmoxiClav","A","sus",6,250,105
"ERR435349","FIC","A","sus",1,106,105,"AmoxiClav","A","sus",6,250,105
"ERR435355","FIB","A","sus",39,149,45,"Ciprofloxacin","A","sus",1,2,45
"ERR435355","FIC","A","sus",7,250,45,"Ciprofloxacin","A","sus",1,2,45
